imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote
tt0025164,7.5,6797,7.6,8.0
tt0025165,6.4,131,6.5,7.0
tt0025169,5.8,410,6.0,6.0
tt0025170,5.2,122,5.4,5.0
tt0025173,6.6,1030,6.8,7.0
tt0025176,6.0,112,6.1,6.0
tt0025194,5.4,100,5.6,6.0
tt0025202,6.2,168,6.2,6.0
tt0025204,5.2,229,5.3,5.0
tt0025219,6.7,235,6.9,7.0
tt0025222,5.8,142,5.8,6.0
tt0025223,6.1,140,6.3,6.0
tt0025226,6.3,513,6.5,6.0
tt0025228,7.2,576,7.2,7.0
tt0025238,6.3,808,6.5,7.0
tt0025239,6.8,101,7.0,7.0
tt0025250,6.9,448,7.0,7.0
tt0025251,7.0,680,7.1,7.0
tt0025254,6.5,401,6.7,7.0
tt0025256,6.1,118,6.2,6.0
tt0025263,6.2,768,6.3,6.0
tt0025271,4.9,257,5.2,5.0
tt0025272,6.6,989,6.7,7.0
tt0025273,6.3,848,6.8,7.0
tt0025284,6.2,113,6.0,6.0
tt0025290,6.2,350,6.5,6.0
tt0025301,7.5,4013,7.7,8.0
tt0025303,6.1,151,6.3,6.0
tt0025316,8.1,91400,8.0,8.0
tt0025318,7.2,4807,7.5,8.0
tt0025323,4.3,329,4.5,4.0
tt0025329,6.5,172,6.8,7.0
tt0025330,6.8,1563,7.2,7.0
tt0025333,6.1,309,6.2,6.0
tt0025335,6.3,1923,6.5,7.0
tt0025340,6.1,320,6.2,6.0
tt0025342,6.3,110,6.3,6.0
tt0025345,6.0,303,6.1,6.0
tt0025346,5.9,388,6.0,6.0
tt0025347,6.5,454,7.4,7.0
tt0025349,4.6,102,4.7,5.0
tt0025351,6.1,530,6.2,6.0
tt0025363,6.2,256,6.4,6.0
tt0025366,6.6,450,6.7,7.0
tt0025371,4.8,113,5.2,5.0
tt0025373,5.2,833,5.4,5.0
tt0025384,4.9,123,5.1,5.0
tt0025391,3.9,169,4.1,4.0
tt0025393,6.6,249,6.8,7.0
tt0025408,7.3,439,7.5,8.0
tt0025409,6.3,673,6.5,7.0
tt0025410,7.1,1160,7.2,7.0
tt0025417,6.2,132,6.7,6.0
tt0025418,6.5,126,6.6,7.0
tt0025420,4.8,195,5.1,5.0
tt0025421,4.1,161,4.2,4.0
tt0025422,6.1,410,6.2,6.0
tt0025423,6.8,2942,6.9,7.0
tt0025426,5.7,232,5.8,6.0
tt0025440,5.6,1029,5.8,6.0
tt0025443,6.4,216,6.5,6.0
tt0025452,6.8,16558,6.9,7.0
tt0025453,7.0,130,7.1,7.0
tt0025455,5.2,948,5.4,5.0
tt0025459,6.4,574,6.4,6.0
tt0025461,6.7,626,7.0,7.0
tt0025464,7.2,3514,7.2,7.0
tt0025465,3.7,2100,3.9,3.0
tt0025472,5.7,292,5.8,6.0
tt0025479,6.9,209,7.1,7.0
tt0025489,6.4,597,6.5,6.0
tt0025492,5.7,164,5.8,6.0
tt0025493,7.2,2498,7.4,8.0
tt0025494,6.2,208,6.3,6.0
tt0025499,5.6,770,5.7,6.0
tt0025500,6.4,182,6.6,6.0
tt0025510,6.3,212,6.4,6.0
tt0025514,5.0,103,5.2,5.0
tt0025515,5.0,253,5.4,5.0
tt0025520,6.7,115,6.7,7.0
tt0025523,6.3,190,6.4,6.0
tt0025529,6.7,574,6.8,7.0
tt0025530,6.0,195,6.2,6.0
tt0025531,5.3,130,5.4,5.0
tt0025532,6.9,553,7.0,7.0
tt0025533,5.6,203,5.8,6.0
tt0025536,6.0,949,7.9,8.0
tt0025543,4.6,369,4.7,5.0
tt0025546,6.9,410,7.1,7.0
tt0025555,5.9,201,6.2,6.0
tt0025566,6.9,415,6.9,7.0
tt0025569,7.0,386,7.2,7.0
tt0025579,6.1,178,6.3,6.0
tt0025580,6.6,861,6.7,7.0
tt0025586,7.1,6194,7.3,7.0
tt0025590,7.5,865,7.7,8.0
tt0025596,6.4,144,6.9,7.0
tt0025600,6.7,343,6.9,7.0
tt0025601,5.6,511,6.0,6.0
tt0025607,6.1,1288,7.9,8.0
tt0025610,7.1,1678,7.1,7.0
tt0025611,5.5,148,5.6,6.0
tt0025617,6.6,1241,6.7,7.0
tt0025619,6.1,313,6.4,6.0
tt0025629,5.9,114,6.0,6.0
tt0025644,6.3,109,6.3,6.0
tt0025645,6.0,106,6.0,6.0
tt0025674,6.1,100,6.3,6.0
tt0025681,6.3,538,6.4,6.0
tt0025699,5.4,881,5.6,6.0
tt0025704,5.9,235,6.0,6.0
tt0025709,5.7,140,5.8,6.0
tt0025710,5.6,173,5.7,6.0
tt0025712,6.1,254,6.1,6.0
tt0025718,6.3,736,6.5,6.0
tt0025720,6.3,499,6.5,6.0
tt0025725,4.7,261,5.0,5.0
tt0025731,6.7,565,7.0,7.0
tt0025740,6.8,1135,6.9,7.0
tt0025746,7.6,5688,7.6,8.0
tt0025747,5.4,312,5.5,5.0
tt0025748,7.4,3759,7.7,8.0
tt0025755,6.1,544,6.4,6.0
tt0025759,5.6,110,6.0,6.0
tt0025762,5.9,136,6.1,6.0
tt0025763,6.5,133,6.9,7.0
tt0025774,6.0,131,6.4,6.0
tt0025785,6.0,196,5.9,6.0
tt0025788,6.9,166,6.9,7.0
tt0025797,6.7,286,6.9,7.0
tt0025799,6.8,586,6.9,7.0
tt0025803,5.9,435,5.8,6.0
tt0025809,6.3,247,6.4,6.0
tt0025822,5.4,683,5.6,6.0
tt0025826,6.6,357,7.0,7.0
tt0025828,6.3,364,6.5,6.0
tt0025829,5.6,450,5.9,6.0
tt0025830,5.2,948,5.4,5.0
tt0025833,5.8,407,6.1,6.0
tt0025836,6.0,181,6.1,6.0
tt0025838,5.9,128,6.2,6.0
tt0025843,5.2,132,5.3,5.0
tt0025844,6.6,223,6.6,7.0
tt0025850,5.5,213,5.9,6.0
tt0025862,7.3,4704,7.8,8.0
tt0025878,8.0,25805,8.1,8.0
tt0025880,6.9,781,6.9,7.0
tt0025882,6.1,288,6.3,6.0
tt0025883,6.4,261,6.5,7.0
tt0025893,5.7,187,5.9,6.0
tt0025903,5.4,734,5.6,5.5
tt0025905,6.1,146,6.4,7.0
tt0025907,7.1,2340,7.2,7.0
tt0025919,7.4,5637,7.7,8.0
tt0025920,6.3,363,6.5,7.0
tt0025923,6.3,113,6.6,7.0
tt0025935,6.4,497,6.5,6.0
tt0025939,6.0,275,6.1,6.0
tt0025943,6.9,140,7.0,7.0
tt0025945,6.1,163,6.1,6.0
tt0025948,6.3,1160,6.5,7.0
tt0025954,5.9,204,6.0,6.0
tt0025964,6.4,400,6.4,6.0
tt0025965,6.1,708,6.3,6.0
tt0025966,6.5,207,6.7,7.0
tt0025967,5.9,126,6.1,6.0
tt0025969,5.3,798,5.6,5.0
tt0025973,6.6,355,6.8,7.0
tt0025982,5.8,129,6.1,6.0
tt0025983,6.6,293,6.8,7.0
tt0025989,6.7,181,6.8,7.0
tt0026003,5.9,309,6.1,6.0
tt0026006,6.2,186,6.4,6.0
tt0026007,6.6,560,7.0,7.0
tt0026008,6.1,302,6.0,6.0
tt0026015,6.6,147,6.8,7.0
tt0026017,7.5,938,7.6,8.0
tt0026019,5.2,287,7.3,8.0
tt0026023,6.4,482,6.6,7.0
tt0026029,7.6,50519,7.8,8.0
tt0026043,6.4,684,6.5,6.0
tt0026045,6.4,123,6.4,6.0
tt0026046,6.8,659,7.0,7.0
tt0026047,5.9,150,6.1,6.0
tt0026055,6.1,612,6.2,6.0
tt0026056,6.9,3673,7.0,7.0
tt0026071,7.0,4843,7.1,7.0
tt0026073,6.6,1528,6.8,7.0
tt0026075,6.0,204,6.0,6.0
tt0026082,6.8,165,6.9,7.0
tt0026085,5.4,129,5.8,6.0
tt0026092,5.8,224,5.9,6.0
tt0026097,6.8,1503,6.8,7.0
tt0026104,5.9,870,6.2,6.0
tt0026107,6.1,129,6.1,6.0
tt0026113,5.8,252,6.0,6.0
tt0026117,6.0,320,6.2,6.0
tt0026120,6.6,224,6.6,7.0
tt0026121,6.5,737,6.6,7.0
tt0026123,7.0,1600,7.1,7.0
tt0026124,6.7,268,6.9,7.0
tt0026126,6.9,1732,7.0,7.0
tt0026129,6.9,1492,7.3,7.0
tt0026132,6.5,390,6.8,7.0
tt0026134,5.9,462,6.0,6.0
tt0026137,6.3,143,6.5,7.0
tt0026138,7.8,42196,7.8,8.0
tt0026139,6.2,196,6.4,6.0
tt0026142,6.4,232,6.6,6.5
tt0026143,5.3,279,5.0,5.0
tt0026144,6.8,1521,6.9,7.0
tt0026164,6.8,1811,6.9,7.0
tt0026174,7.7,12731,7.8,8.0
tt0026179,5.7,119,5.9,6.0
tt0026180,6.3,170,6.6,7.0
tt0026184,6.7,744,6.9,7.0
tt0026185,6.6,570,6.7,7.0
tt0026187,6.3,525,6.2,6.0
tt0026191,6.8,610,6.9,7.0
tt0026195,4.7,137,4.9,5.0
tt0026197,6.8,1786,7.3,7.0
tt0026198,7.2,1461,7.8,8.0
tt0026199,7.1,1325,7.7,8.0
tt0026205,6.9,2229,7.1,7.0
tt0026209,3.6,220,4.0,3.0
tt0026211,6.1,103,6.0,6.0
tt0026216,5.1,249,5.2,5.0
tt0026221,6.2,360,6.5,6.0
tt0026230,4.8,380,5.0,5.0
tt0026245,6.2,199,6.4,6.0
tt0026246,7.0,1723,7.0,7.0
tt0026249,6.6,990,6.7,7.0
tt0026252,6.9,1659,7.1,7.0
tt0026261,6.9,2761,7.2,7.0
tt0026262,6.6,703,6.8,7.0
tt0026264,6.7,683,6.9,7.0
tt0026266,7.4,3670,7.5,8.0
tt0026267,5.2,984,5.4,5.0
tt0026273,5.4,803,5.6,5.0
tt0026275,6.0,326,6.2,6.0
tt0026276,7.0,2942,7.1,7.0
tt0026277,6.7,182,7.0,7.0
tt0026279,5.6,106,5.5,5.0
tt0026289,6.2,285,6.2,6.0
tt0026292,6.7,164,6.9,7.0
tt0026293,6.5,387,6.7,7.0
tt0026303,6.9,181,6.8,7.0
tt0026313,5.8,224,6.2,6.0
tt0026315,5.7,144,6.0,6.0
tt0026325,6.4,125,7.0,7.0
tt0026333,5.9,112,6.0,6.0
tt0026338,6.5,332,6.6,7.0
tt0026343,6.4,163,6.7,7.0
tt0026361,6.9,432,7.1,7.0
tt0026363,5.9,182,6.0,6.0
tt0026369,6.0,166,6.0,6.0
tt0026373,6.6,243,6.8,7.0
tt0026377,6.2,139,6.5,7.0
tt0026378,6.4,157,7.4,8.0
tt0026385,6.2,496,6.3,6.0
tt0026388,6.7,1273,7.2,7.0
tt0026393,7.2,3502,7.2,7.0
tt0026400,6.9,298,7.1,7.0
tt0026402,6.2,149,7.0,7.0
tt0026403,6.0,151,6.2,6.0
tt0026406,6.8,1633,6.9,7.0
tt0026409,6.7,453,7.1,7.0
tt0026413,6.8,1089,7.2,7.0
tt0026416,7.0,331,7.1,7.0
tt0026417,5.8,538,6.0,6.0
tt0026418,6.1,331,6.6,6.0
tt0026419,6.5,425,6.8,7.0
tt0026420,6.1,182,6.1,6.0
tt0026421,6.9,2401,7.4,7.0
tt0026424,7.5,1195,7.6,8.0
tt0026426,6.7,299,6.8,7.0
tt0026431,6.0,187,6.2,6.0
tt0026432,5.6,120,5.8,6.0
tt0026446,7.1,152,7.1,7.0
tt0026452,7.0,1468,7.2,7.0
tt0026465,6.4,128,6.3,6.0
tt0026491,5.9,140,6.4,6.0
tt0026493,6.9,277,7.2,7.0
tt0026505,6.3,243,6.3,6.0
tt0026507,5.4,426,5.7,6.0
tt0026508,6.9,347,7.2,7.0
tt0026519,7.0,1164,7.1,7.0
tt0026523,6.1,278,6.4,6.0
tt0026524,6.6,106,6.8,7.0
tt0026525,6.4,430,6.6,7.0
tt0026529,7.4,5571,7.5,8.0
tt0026534,6.3,618,6.4,6.0
tt0026542,6.0,164,6.4,6.0
tt0026571,6.2,153,6.4,6.0
tt0026599,6.0,122,6.2,6.0
tt0026605,6.4,907,6.5,7.0
tt0026606,6.9,129,7.1,7.0
tt0026607,6.1,412,6.2,6.0
tt0026609,6.1,147,6.3,6.0
tt0026614,5.1,391,5.4,5.0
tt0026621,6.5,161,6.7,7.0
tt0026629,6.9,142,7.1,7.0
tt0026632,6.0,240,6.1,6.0
tt0026641,6.9,1367,7.0,7.0
tt0026643,7.1,2548,7.2,7.0
tt0026644,5.9,294,6.0,6.0
tt0026646,6.8,105,7.1,7.0
tt0026647,6.2,118,6.9,7.0
tt0026656,6.4,117,6.4,6.0
tt0026663,7.3,4339,7.3,7.0
tt0026667,6.9,750,7.1,7.0
tt0026671,6.5,205,6.7,7.0
tt0026675,6.3,341,7.1,7.0
tt0026676,7.5,1071,7.7,8.0
tt0026683,4.0,711,4.1,4.0
tt0026684,5.4,200,7.1,8.0
tt0026685,6.3,4247,6.4,6.0
tt0026688,6.7,245,6.8,7.0
tt0026689,6.5,106,6.5,7.0
tt0026711,4.7,147,4.9,5.0
tt0026714,6.9,3094,7.1,7.0
tt0026720,7.0,124,7.2,8.0
tt0026721,6.0,229,6.1,6.0
tt0026723,6.6,449,6.9,7.0
tt0026725,7.6,3279,7.4,8.0
tt0026739,6.8,976,6.9,7.0
tt0026740,4.3,552,4.5,4.0
tt0026742,5.6,202,5.8,6.0
tt0026743,5.9,274,6.1,6.0
tt0026744,6.8,666,7.0,7.0
tt0026747,6.6,101,7.1,7.0
tt0026752,7.7,20336,7.7,8.0
tt0026755,4.9,664,5.0,5.0
tt0026756,5.5,161,5.6,6.0
tt0026758,6.6,392,6.7,7.0
tt0026759,5.5,679,5.8,6.0
tt0026768,6.7,1168,7.2,7.0
tt0026772,5.6,265,5.6,6.0
tt0026773,4.5,146,5.0,5.0
tt0026774,5.3,206,5.4,5.0
tt0026775,6.0,203,6.4,6.0
tt0026778,7.9,30030,8.0,8.0
tt0026781,6.1,327,6.3,6.0
tt0026784,6.5,260,6.9,7.0
tt0026787,6.0,675,6.1,6.0
tt0026799,6.5,146,6.5,7.0
tt0026805,6.5,228,6.5,7.0
tt0026811,6.0,121,6.3,6.0
tt0026818,5.5,101,5.5,5.0
tt0026819,6.2,309,6.3,6.0
tt0026835,6.5,427,6.7,7.0
tt0026839,6.1,174,6.7,6.5
tt0026840,6.7,1235,8.0,8.0
tt0026846,5.2,756,5.3,5.0
tt0026852,6.7,383,6.9,7.0
tt0026854,7.1,235,7.3,7.0
tt0026864,6.5,147,6.6,7.0
tt0026865,6.6,203,6.7,7.0
tt0026866,7.1,1810,7.2,7.0
tt0026867,6.3,403,6.6,7.0
tt0026868,6.1,485,6.3,6.0
tt0026886,6.7,115,6.5,7.0
tt0026893,6.6,261,6.8,7.0
tt0026895,6.8,519,6.8,7.0
tt0026897,6.6,161,6.6,7.0
tt0026901,5.9,137,6.1,6.0
tt0026908,5.5,533,5.6,6.0
tt0026910,5.8,114,6.2,6.0
tt0026912,7.0,4477,7.1,7.0
tt0026914,6.5,1019,6.6,7.0
tt0026917,5.8,126,5.9,6.0
tt0026919,5.9,180,6.1,6.0
tt0026921,6.7,450,7.0,7.0
tt0026922,6.6,665,6.6,7.0
tt0026926,6.3,193,6.4,7.0
tt0026932,6.3,837,6.4,6.0
tt0026934,6.1,138,6.5,6.0
tt0026939,5.8,238,5.8,6.0
tt0026942,7.1,2860,7.3,7.0
tt0026955,7.6,3587,7.7,8.0
tt0026956,5.8,116,6.0,6.0
tt0026966,5.5,507,5.8,6.0
tt0026970,6.6,260,6.7,7.0
tt0026971,4.3,166,4.6,4.5
tt0026972,6.6,1822,6.8,7.0
tt0026973,6.2,424,6.2,6.0
tt0026978,5.9,249,6.0,6.0
tt0026980,6.3,233,6.5,6.0
tt0026982,6.0,117,6.6,6.0
tt0026983,6.5,1446,6.6,7.0
tt0026984,6.6,110,6.9,7.0
tt0026986,6.6,566,6.7,7.0
tt0026988,6.1,257,6.4,6.0
tt0026991,5.4,152,5.6,6.0
tt0026992,6.8,132,7.0,7.0
tt0027000,6.7,130,6.7,7.0
tt0027018,6.3,145,6.6,7.0
tt0027020,6.0,153,6.1,6.0
tt0027028,6.2,208,6.3,6.0
tt0027029,6.7,825,7.0,7.0
tt0027033,6.3,229,6.4,6.0
tt0027040,6.7,1181,7.0,7.0
tt0027041,5.9,126,6.2,6.0
tt0027042,7.1,952,7.3,7.0
tt0027050,6.6,397,7.1,7.0
tt0027053,5.5,125,5.7,6.0
tt0027057,4.5,102,4.8,5.0
tt0027064,6.0,109,6.2,6.0
tt0027067,6.2,3544,6.3,6.0
tt0027075,7.8,5008,7.6,8.0
tt0027087,5.2,791,5.3,5.0
tt0027088,6.6,178,6.7,7.0
tt0027090,6.2,113,6.6,6.0
tt0027099,5.9,309,6.2,6.0
tt0027110,6.1,156,6.1,6.0
tt0027125,7.7,17004,7.8,8.0
tt0027131,6.0,742,6.3,6.0
tt0027133,6.7,353,6.9,7.0
tt0027136,5.9,521,6.0,6.0
tt0027139,6.4,112,7.0,7.0
tt0027166,5.9,153,6.0,6.0
tt0027185,6.0,163,6.4,6.0
tt0027188,6.5,387,6.5,6.0
tt0027189,6.6,764,6.8,7.0
tt0027194,6.4,4745,6.6,7.0
tt0027196,5.9,196,6.2,6.0
tt0027200,5.7,430,5.9,6.0
tt0027204,6.2,247,6.4,6.0
tt0027205,6.7,598,6.8,7.0
tt0027207,6.4,105,6.6,6.0
tt0027214,7.3,2281,7.4,7.0
tt0027221,6.5,532,6.6,7.0
tt0027227,6.5,311,6.7,7.0
tt0027228,6.2,536,6.3,6.0
tt0027247,5.9,111,6.2,6.0
tt0027250,6.1,270,5.9,6.0
tt0027254,6.4,369,7.5,8.0
tt0027255,5.5,144,5.8,6.0
tt0027258,6.5,584,6.6,7.0
tt0027260,7.7,9231,7.8,8.0
tt0027286,6.3,1617,6.4,6.0
tt0027293,6.1,285,6.2,6.0
tt0027300,6.3,1584,6.5,7.0
tt0027302,6.4,290,6.7,7.0
tt0027311,5.9,665,6.1,6.0
tt0027331,6.3,498,6.4,7.0
tt0027332,6.9,177,6.9,7.0
tt0027345,6.3,277,6.5,7.0
tt0027356,6.0,261,6.2,6.0
tt0027357,6.6,688,6.7,7.0
tt0027358,5.2,109,5.4,5.0
tt0027361,5.9,227,6.1,6.0
tt0027367,7.0,2664,7.0,7.0
tt0027376,6.8,1777,6.9,7.0
tt0027377,6.2,146,6.1,6.0
tt0027387,6.7,1417,6.9,7.0
tt0027395,5.7,520,5.9,6.0
tt0027396,5.5,112,5.7,6.0
tt0027407,7.0,2618,7.1,7.0
tt0027408,5.8,120,6.0,6.0
tt0027413,6.5,1737,7.9,8.0
tt0027415,6.9,141,6.8,7.0
tt0027420,4.4,104,4.7,4.5
tt0027421,7.1,1197,7.2,7.0
tt0027428,6.5,492,6.6,6.0
tt0027429,6.2,431,6.2,6.0
tt0027438,7.1,4441,7.2,7.0
tt0027439,7.0,1502,7.6,8.0
tt0027440,7.3,1924,7.6,8.0
tt0027441,7.2,1348,7.6,8.0
tt0027442,7.1,1372,7.5,8.0
tt0027443,6.1,227,6.2,6.0
tt0027445,6.3,492,6.4,6.0
tt0027455,5.9,316,6.0,6.0
tt0027456,5.8,137,6.1,6.0
tt0027459,6.9,1739,7.0,7.0
tt0027470,5.2,110,5.2,5.0
tt0027473,6.1,156,6.3,6.0
tt0027474,7.2,813,7.3,7.0
tt0027479,5.7,204,5.8,6.0
tt0027481,5.5,215,5.7,6.0
tt0027482,6.0,151,5.9,6.0
tt0027484,6.4,269,6.6,7.0
tt0027488,4.6,186,5.0,5.0
tt0027496,5.2,206,5.4,5.0
tt0027499,5.6,220,6.0,6.0
tt0027501,5.4,229,5.5,5.0
tt0027502,6.7,100,6.5,7.0
tt0027504,5.2,152,5.5,6.0
tt0027515,7.1,2078,7.3,7.0
tt0027518,6.8,377,6.9,7.0
tt0027521,7.0,3654,7.0,7.0
tt0027527,6.7,784,6.8,7.0
tt0027532,7.8,7944,8.0,8.0
tt0027537,6.4,126,6.6,7.0
tt0027545,6.4,5662,6.5,6.0
tt0027562,6.3,379,6.5,6.0
tt0027593,7.0,1535,7.1,7.0
tt0027594,6.2,149,6.2,6.0
tt0027623,7.0,2119,7.5,8.0
tt0027624,6.7,540,7.7,8.0
tt0027630,7.2,3878,7.4,7.0
tt0027635,5.7,120,6.1,6.0
tt0027652,7.9,11011,7.9,8.0
tt0027654,4.7,140,4.8,5.0
tt0027656,6.1,369,6.2,6.0
tt0027657,5.9,1320,6.0,6.0
tt0027660,6.2,252,6.5,7.0
tt0027664,6.6,1026,6.7,7.0
tt0027665,6.0,345,6.2,6.0
tt0027669,4.7,159,4.7,5.0
tt0027677,6.4,280,6.5,7.0
tt0027679,6.8,205,7.0,7.0
tt0027684,6.5,475,6.8,7.0
tt0027686,6.5,916,6.6,7.0
tt0027687,6.4,901,6.9,7.0
tt0027690,5.7,995,5.8,6.0
tt0027697,6.3,850,6.4,6.0
tt0027700,6.8,730,7.4,8.0
tt0027725,6.9,137,6.8,7.0
tt0027726,6.1,773,7.8,8.0
tt0027727,5.4,130,5.6,6.0
tt0027746,5.7,478,5.1,5.5
tt0027760,7.2,210,7.0,7.0
tt0027800,6.6,2172,6.7,7.0
tt0027805,5.5,474,5.7,6.0
tt0027807,6.3,100,6.4,6.0
tt0027810,6.3,177,6.9,7.0
tt0027824,5.0,261,5.1,5.0
tt0027830,6.7,145,7.1,7.0
tt0027838,6.6,140,6.7,7.0
tt0027840,5.7,141,6.0,6.0
tt0027845,6.9,299,7.0,7.0
tt0027847,6.3,185,6.5,6.0
tt0027849,6.0,348,6.2,6.0
tt0027851,6.5,496,6.6,7.0
tt0027860,6.3,397,6.6,7.0
tt0027862,6.3,107,6.3,6.0
tt0027869,6.6,1186,6.8,7.0
tt0027875,5.8,180,5.8,6.0
tt0027876,5.7,275,5.8,6.0
tt0027884,7.9,6848,7.7,8.0
tt0027893,7.3,1748,7.4,7.0
tt0027902,7.0,965,7.2,7.0
tt0027905,5.5,276,5.8,6.0
tt0027908,6.4,643,6.5,6.0
tt0027913,6.9,155,7.1,7.0
tt0027914,6.0,914,6.1,6.0
tt0027921,6.1,106,6.2,6.0
tt0027923,6.0,138,6.2,6.0
tt0027932,5.7,148,5.7,6.0
tt0027938,6.7,919,6.8,7.0
tt0027940,6.1,107,6.2,6.0
tt0027948,6.3,2243,6.4,7.0
tt0027952,6.4,142,6.5,7.0
tt0027954,6.0,233,6.3,6.0
tt0027959,6.0,234,6.3,6.0
tt0027969,6.6,1471,6.8,7.0
tt0027977,8.5,211250,8.4,9.0
tt0027979,6.7,224,6.9,7.0
tt0027980,6.0,131,6.0,6.0
tt0027985,6.5,513,6.7,7.0
tt0027996,7.9,19316,7.9,8.0
tt0027999,5.0,207,5.4,5.0
tt0028000,6.1,189,6.3,6.0
tt0028002,5.7,227,5.8,6.0
tt0028003,6.4,375,6.4,6.0
tt0028004,5.7,274,5.8,6.0
tt0028008,5.8,168,6.0,6.0
tt0028010,8.0,20482,8.0,8.0
tt0028029,6.7,460,6.8,7.0
tt0028031,5.7,186,5.8,6.0
tt0028033,6.6,180,6.8,7.0
tt0028054,5.9,201,6.2,6.0
tt0028062,6.1,206,6.3,6.0
tt0028063,6.2,248,6.4,6.0
tt0028070,7.4,2733,7.3,7.0
tt0028074,3.6,545,4.0,4.0
tt0028092,6.6,607,6.7,7.0
tt0028096,7.5,12217,7.7,8.0
tt0028097,6.4,410,6.5,6.0
tt0028102,6.8,338,7.0,7.0
tt0028103,6.1,594,6.3,6.0
tt0028108,6.9,1925,7.0,7.0
tt0028111,6.5,307,6.6,6.0
tt0028112,5.7,413,5.8,6.0
tt0028117,5.8,139,5.9,6.0
tt0028118,7.1,1296,7.2,7.0
tt0028120,6.7,618,7.0,7.0
tt0028132,5.5,180,5.5,6.0
tt0028135,5.6,141,5.9,6.0
tt0028138,6.8,853,6.9,7.0
tt0028140,4.6,120,4.8,5.0
tt0028141,7.3,1932,7.3,7.0
tt0028142,6.8,350,7.0,7.0
tt0028143,6.3,126,6.5,6.0
tt0028144,5.9,141,6.1,6.0
tt0028158,6.1,262,6.2,6.0
tt0028163,5.6,178,6.0,6.0
tt0028167,7.1,1519,7.2,7.0
tt0028174,3.3,1433,3.5,3.0
tt0028176,5.6,184,5.9,6.0
tt0028178,6.3,291,6.6,7.0
tt0028181,5.1,145,5.3,5.0
tt0028190,6.3,160,6.3,6.0
tt0028191,6.9,435,7.1,7.0
tt0028197,6.0,268,6.1,6.0
tt0028200,5.2,376,5.3,5.0
tt0028203,6.5,1719,6.7,7.0
tt0028207,6.8,1151,7.3,7.0
tt0028212,7.1,14481,7.1,7.0
tt0028216,7.2,4794,7.4,7.0
tt0028219,6.1,1871,6.3,6.0
tt0028227,6.4,114,6.3,6.0
tt0028231,6.5,7611,6.6,7.0
tt0028240,6.8,312,6.9,7.0
tt0028241,4.6,205,4.8,5.0
tt0028243,5.9,120,6.2,6.0
tt0028249,7.4,2844,7.6,8.0
tt0028257,6.3,124,6.7,7.0
tt0028260,6.2,138,6.4,6.0
tt0028269,6.7,765,6.8,7.0
tt0028270,6.4,247,6.6,6.0
tt0028272,6.1,282,6.3,6.0
tt0028282,6.5,278,6.5,7.0
tt0028283,5.2,134,5.5,5.0
tt0028284,6.1,105,6.1,6.0
tt0028286,5.9,187,5.9,6.0
tt0028290,5.9,120,6.1,6.0
tt0028291,5.9,418,6.2,6.0
tt0028305,5.6,273,5.6,6.0
tt0028310,6.3,416,6.5,7.0
tt0028313,7.3,2224,7.4,7.0
tt0028315,7.1,1189,7.2,7.0
tt0028321,6.4,403,6.9,7.0
tt0028330,6.4,1246,6.5,7.0
tt0028331,6.0,813,6.2,6.0
tt0028333,7.6,11998,7.7,8.0
tt0028334,6.2,107,6.3,6.0
tt0028345,6.6,3073,7.3,7.0
tt0028346,3.8,7696,4.1,4.0
tt0028352,6.6,653,6.7,7.0
tt0028353,6.4,216,6.5,6.0
tt0028354,5.9,267,6.2,6.0
tt0028356,7.4,2252,7.7,8.0
tt0028358,6.7,6959,6.8,7.0
tt0028359,6.3,102,6.5,7.0
tt0028367,7.2,605,7.3,7.0
tt0028371,6.7,427,6.8,7.0
tt0028372,6.9,109,6.7,7.0
tt0028373,6.7,1217,6.8,7.0
tt0028377,6.9,146,7.0,7.0
tt0028383,6.1,148,6.2,6.0
tt0028398,6.1,161,6.1,6.0
tt0028400,7.0,147,6.9,7.0
tt0028401,6.8,1033,7.0,7.0
tt0028405,5.5,241,5.8,6.0
tt0028416,6.4,427,6.5,7.0
tt0028426,6.2,520,6.2,6.0
tt0028433,6.3,210,6.4,6.0
tt0028442,6.5,372,6.6,7.0
tt0028444,4.8,476,5.1,5.0
tt0028447,6.5,427,6.7,7.0
tt0028455,6.2,161,7.6,8.0
tt0028471,6.8,202,7.2,7.0
tt0028478,6.7,2313,6.8,7.0
tt0028479,6.5,242,6.7,6.5
tt0028481,5.9,122,5.9,6.0
tt0028483,5.7,106,5.7,6.0
tt0028484,6.7,118,6.8,7.0
tt0028486,6.3,486,6.5,6.0
tt0028496,6.6,268,6.8,7.0
tt0028499,6.7,279,6.8,7.0
tt0028505,7.1,2985,7.1,7.0
tt0028509,6.7,349,7.0,7.0
tt0028510,6.1,846,6.2,6.0
tt0028511,6.2,361,6.3,6.0
tt0028513,6.1,134,6.1,6.0
tt0028517,6.5,624,6.6,7.0
tt0028522,5.7,112,5.6,6.0
tt0028527,6.6,116,7.2,7.0
tt0028555,6.5,382,6.6,7.0
tt0028557,5.6,142,5.9,6.0
tt0028564,5.7,176,5.9,6.0
tt0028566,6.4,517,7.8,8.0
tt0028567,6.8,154,6.8,7.0
tt0028568,5.3,129,5.4,5.0
tt0028575,7.3,2129,7.4,7.0
tt0028579,6.1,501,6.2,6.0
tt0028582,4.9,127,5.2,5.0
tt0028587,6.2,255,6.3,6.0
